-3,1,1
-5,3,-3
-2,1,-2
-6,1,-1
-5,6,1
-7,0,-2
-7,5,-2
-1,-5,5
-8,-4,-1
-1,3,-5
2,-2,7
4,-2,9
-8,-3,-2
-5,2,1
-5,6,-1
-9,-3,-2
-6,3,0
-9,0,-1
0,-6,2
-11,-5,1
-1,0,-6
-6,8,-3
1,-8,4
-9,1,0
-9,-3,-3
-9,-2,-4
-9,-3,-4
-7,0,-5
-7,2,-5
-9,-2,-2
-7,-5,0
-11,6,-5
-8,-1,-4
-1,-6,6
-9,6,-5
-1,-3,6
-8,2,-2
-11,5,-6
-9,6,-3
2,-5,5
0,5,-6
-7,5,-7
-8,7,-3
-8,7,-4
-9,3,-7
2,-10,3
-1,-11,3
-11,1,-3
-1,-4,9
0,-11,4
-10,1,-2
-12,4,-6
-12,4,-4
-10,4,-4
-11,5,-3
-9,2,-8
-8,4,-7
-8,4,-6
-9,-2,-1
-10,7,-6
-11,4,-6
-11,5,-7
-7,-4,-1
