1,2,4
3,1,5
2,6,6
-1,5,7
-1,6,8
2,1,5
4,5,6
3,4,7
3,4,8
3,6,6
-2,7,7
-2,3,7
-2,4,7
3,4,6
-1,4,6
-3,3,8
-4,3,5
-3,4,7
1,7,7
0,6,8
-2,2,7
-1,3,5
0,4,4
0,3,0
-2,6,8
4,4,7
-1,4,8
0,4,7
2,2,4
0,4,5
-2,0,8
-3,2,8
4,4,4
5,4,6
5,4,9
-4,4,9
5,3,5
0,6,7
-3,1,6
3,2,7
3,6,7
-4,4,8
7,2,6
-2,1,5
0,3,5
0,7,9
3,2,5
2,5,5
4,7,7
-2,7,9
-3,3,9
3,3,5
-4,1,9
6,5,10
0,3,4
-2,1,6
-1,4,3
-2,1,8
3,-1,-4
3,-4,5
-5,6,2
0,2,8
-3,2,7
-4,6,1
2,-1,-5
-1,4,9
5,4,11
1,5,5
1,8,9
-2,6,6
5,3,6
7,2,7
-5,3,7
-3,5,7
-1,8,10
-4,7,1
4,2,8
