-4,1,-1
-12,-6,3
-12,-7,3
-11,5,-5
-12,-4,3
-12,-4,4
-10,4,-6
-11,-5,2
-8,-1,-6
-1,-4,9
-13,-3,1
-15,-6,4
-15,-5,3
-14,-7,2
-9,-1,-6
-12,-5,4
-7,-4,-5
-7,-3,-4
-11,7,-3
-8,7,-4
-11,4,-6
-8,-2,-4
-15,-3,3
-7,0,-7
-12,-1,2
-10,-3,-7
-9,7,-3
-7,6,-5
-16,-5,2
-6,-3,-4
-10,-2,-6
-16,-4,4
-10,8,-2
-13,-2,3
-15,-4,3
-9,0,-6
-10,0,-4
-14,3,-4
-13,5,-6
2,-11,3
-16,-4,2
-13,-7,3
-13,-5,1
-15,2,-3
-15,4,-4
-16,-6,5
-13,-8,2
-13,0,2
-12,-2,3
-13,-3,4
-16,-4,3
-14,-3,2
-16,-5,5
-5,-5,-4
-13,-3,2
-14,-4,4
-13,-4,5
-12,-5,2
-9,-1,-3
-10,-3,-4
-14,-5,3
-14,-2,2
-9,-1,-7
-2,6,-7
-8,1,3
-17,-1,4
-12,4,-2
0,6,-6
-10,-1,-5
-8,-7,9
-8,7,-10
-17,-3,3
-10,-5,-5
-15,-3,4
-17,-6,3
-17,-4,2
-16,-6,2
-17,-5,4
-6,-4,-5
-6,-2,-3
-15,4,-5
-9,-3,-5
-15,3,-3
-12,0,1
-11,0,2
-16,-5,4
-13,-5,5
-14,1,3
-13,1,3
-17,-5,5
-17,-4,5
-14,1,-2
-17,-2,3
-15,-5,5
