-3,1,0
-5,1,1
-2,1,4
-8,4,-3
-6,2,-3
-7,0,0
-7,2,0
-4,1,0
-3,2,-2
-5,0,-2
-3,1,-1
-5,0,-1
-5,-1,0
-8,1,0
-6,3,-2
-6,4,-3
-6,-1,-1
-3,2,1
-5,1,-1
-2,-5,4
-6,6,0
-3,-1,5
-3,2,-3
-7,4,-2
-7,5,-4
-8,3,-2
-6,0,0
-6,3,0
-7,-1,-1
-7,0,-1
-7,2,-2
-6,1,-4
-7,6,-1
-6,-1,-3
-4,1,-1
-3,-2,3
-6,2,-1
-4,1,-2
2,-3,6
-9,2,-1
-7,2,-3
-7,3,-3
-3,-5,3
-7,-2,-1
-7,-1,0
-7,0,1
-7,0,-3
-8,3,-1
-6,4,-1
-8,2,1
-6,2,0
3,-2,7
-5,6,-1
-5,6,0
-3,2,-4
-2,-3,6
-2,3,-4
-3,-3,5
-2,-5,5
-2,-4,5
-6,-1,-2
-4,2,-5
-2,1,-5
-8,5,-4
-2,-4,7
-7,6,-4
-8,-3,-1
3,-3,8
-8,3,0
3,-4,6
-6,-2,-2
-7,1,-4
-7,2,-4
-7,7,0
-5,7,1
