-5,3,-3
-6,1,-1
-5,6,1
-7,5,-2
-1,-5,5
-8,-4,-1
2,-2,7
-8,-3,-2
-5,2,1
-5,6,-1
-6,3,0
-9,0,-1
0,-6,2
-11,-5,1
-1,0,-6
-6,8,-3
1,-8,4
-9,-2,-4
-7,0,-5
-11,6,-5
-8,-1,-4
-9,6,-5
-8,2,-2
-11,5,-6
-9,6,-3
2,-5,5
0,5,-6
-7,5,-7
-8,7,-3
2,-10,3
-11,1,-3
0,-11,4
-10,1,-2
-12,4,-4
-10,4,-4
-11,5,-3
-9,2,-8
-9,-2,-1
-10,7,-6
-11,5,-7
-7,-4,-1
-9,-2,-3
-2,-5,6
-3,2,2
5,-6,6
5,-6,7
-5,8,-7
-6,2,-3
-2,-8,9
-9,7,-5
-4,0,-1
-7,2,4
-4,1,-8
-12,6,-2
1,-10,3
-9,-1,-4
4,0,10
-8,-3,-4
4,-6,7
-8,-1,-5
-12,5,-4
-9,1,-7
-8,1,-8
-8,1,-7
-13,-3,-2
-13,-2,-3
-2,-12,3
0,-11,2
0,6,-7
-12,0,-3
-7,1,5
-12,6,-6
-12,6,-5
-10,4,-7
-9,-3,-1
5,-5,6
0,-10,4
-6,-6,7
-11,6,-3
-9,9,-4
-5,8,0
-5,-3,10
-1,-2,0
-8,6,-8
-6,-6,8
-6,5,-3
-6,5,-6
-9,0,1
-9,6,-10
-5,-4,11
-11,2,1
-7,-8,12
4,-3,6
-13,2,-4
-6,10,4
-8,-6,1
-1,-12,2
0,-12,2
0,-10,1
-1,-13,4
-1,-12,4
-10,0,0
-8,-3,-3
-12,5,-5
-9,-5,0
-9,1,-8
-8,1,-6
-12,6,-3
6,-6,8
-12,4,-3
-12,-2,-4
0,-11,1
2,-11,1
-7,-9,11
-7,-8,13
-8,-6,10
-10,7,-11
-6,9,4
-5,9,5
-11,2,-7
-1,5,-6
0,6,-5
-12,2,-3
-11,1,-4
-2,-2,5
-9,-3,0
2,-4,6
-2,-2,7
-7,1,1
-6,5,2
-1,-5,8
-1,2,-7
-5,9,-1
-10,5,-7
-5,6,-3
-5,2,-3
-5,6,-4
-6,5,-5
-8,5,-5
-9,6,-9
-4,10,-7
-1,-5,6
0,-6,8
-9,6,-8
-4,8,0
-7,8,-3
-2,5,-10
0,3,-7
-8,-3,9
4,4,-10
-12,-3,-4
-10,1,-7
1,-11,1
-9,0,-9
-8,1,-5
-7,1,-6
-6,-3,10
-4,-2,10
-2,-13,1
-2,-12,2
0,-13,1
-12,5,-7
-11,6,-2
-8,-5,-1
-8,-5,0
-5,11,-6
-12,1,-8
-12,-4,-4
-13,4,-4
-13,5,-4
-12,3,-5
0,2,-8
-12,-3,-2
-13,5,-7
-13,7,-6
-14,-4,-1
-9,8,-12
1,5,-8
-1,-11,1
-8,-8,11
-6,-8,11
-8,-7,13
-9,-7,11
-10,3,-7
-8,3,-8
-7,11,3
-5,10,3
-5,10,5
-10,6,-9
1,5,-5
-7,0,0
-7,6,-3
2,-4,10
-5,5,-2
-8,-1,-1
-4,6,2
-7,8,-4
-6,2,-9
5,-5,8
-12,-4,0
5,0,7
-5,3,-10
-12,-1,-3
-11,-2,-2
-7,9,-9
-7,-4,8
-12,-1,-4
-4,2,-5
-5,-5,7
-8,9,-3
6,0,9
-8,3,-4
-9,-4,-5
-11,5,-4
-6,1,-11
-12,7,-2
3,-4,9
6,-5,6
-9,-1,-1
-12,1,-3
-3,3,-5
-1,-2,-7
-4,11,-6
3,1,13
-11,6,-9
-8,8,-8
-11,3,-7
-11,1,-6
-3,-3,5
-13,-5,0
-13,-2,0
-2,6,-12
-7,-6,12
-5,-8,11
5,-3,9
-9,6,-6
-7,-2,-7
-12,7,-3
-11,7,-10
-10,6,-8
-2,-11,2
-8,-2,-2
-7,2,-10
-12,7,-7
-5,0,-12
-5,0,-11
-6,-9,11
-6,11,4
-6,12,3
-10,2,1
-10,2,2
-11,1,-9
-11,4,-7
-8,1,-9
-11,6,-11
-11,7,-12
-8,-5,9
-6,-4,9
-12,-4,-5
-6,10,-6
2,2,14
1,4,-4
2,5,-6
4,4,-8
6,4,-8
-8,-10,11
-7,-10,10
-6,-8,12
-10,-1,-9
-10,-1,-8
-9,-1,-9
-10,-1,-3
0,-13,5
-12,0,-2
1,5,-6
1,7,-8
-8,-9,13
-14,1,-5
-12,1,-4
-8,2,-7
-15,-4,0
1,-9,10
1,-8,10
0,-12,4
-12,8,-1
5,4,-8
6,4,-9
-12,1,-7
-13,3,-5
-14,6,-8
-7,-8,9
-3,-13,1
-3,-12,2
-1,-14,1
-1,-12,0
-9,-7,13
-10,1,0
-3,10,-6
-3,11,-7
-5,9,4
-12,-6,2
-11,-4,3
