1,-4,-8
0,-3,-9
-1,-4,-10
0,8,-4
3,-1,-5
-1,-4,-8
0,-4,-9
-2,-4,-10
0,-3,-11
-5,7,-4
3,10,0
-6,-1,-4
-7,-1,-3
-4,-5,-6
-2,10,-8
10,-2,-6
10,-1,-4
2,13,1
4,11,-4
-6,-6,-3
1,-3,-11
9,-3,-5
-7,-7,-4
4,12,-5
-7,-6,-4
2,13,-2
0,-6,-9
-3,-8,-5
-2,-1,-13
6,14,2
2,12,1
0,-4,-13
11,0,-5
-1,-5,-8
-6,-6,-7
-1,-4,-11
4,13,0
2,12,-1
6,12,-3
2,-1,-10
0,8,-9
4,12,1
9,13,1
-6,-2,-7
-1,0,-12
-6,-9,-4
-5,-7,-5
2,13,-3
-6,-3,-5
-7,-7,-6
-1,14,-4
0,9,-9
11,-2,-8
-2,-1,-12
-3,9,-8
-7,-5,-7
2,-4,-9
2,-3,-12
-8,-8,-5
-8,-2,-4
-2,-2,-13
10,0,-4
10,1,-6
-5,-8,-3
-2,-6,-9
-5,-8,-6
-2,15,-5
7,15,1
-3,-1,-13
6,14,1
2,12,2
-2,-5,-13
-1,-5,-13
-8,-7,-4
7,13,-3
-5,-6,-6
9,-5,-5
-1,14,3
-1,13,2
