3,10,-1
4,9,-1
-3,8,0
-2,9,-7
3,12,0
4,10,-1
5,11,-2
-5,-2,-5
-1,-2,-11
4,11,1
4,10,-3
-2,9,1
2,-2,-7
-4,8,-1
-2,9,2
-3,3,-5
-3,-1,-5
-5,-5,-6
7,-5,-3
3,13,0
-5,-4,-7
-6,-2,-6
-6,-1,-6
5,11,-4
4,12,-3
5,9,0
-1,8,-4
1,-3,-9
-2,9,-8
-4,9,-4
8,-5,-8
-6,0,-6
-4,-4,-6
0,8,-9
6,-3,-5
6,2,-8
6,12,-4
-7,1,-6
-4,-5,-8
0,9,-6
-2,-5,-8
-2,10,-9
9,-2,-5
-1,15,-1
5,14,-1
5,13,-5
7,11,-4
7,11,-3
7,12,-4
9,-3,-6
7,11,0
0,14,-1
-5,-5,-5
-1,7,-10
-5,-4,-8
-2,9,-10
-2,11,-9
-1,9,-9
-5,-3,-5
2,-2,-10
3,12,1
4,11,0
6,-6,-4
-6,-5,-6
-6,-4,-7
-7,-3,-5
-6,-3,-7
7,-6,-7
-6,-1,-7
3,13,1
5,3,-9
6,3,-9
7,1,-9
0,-4,-11
0,-2,-11
4,12,-4
-6,-5,-7
6,12,0
-6,-7,-7
-4,-6,-7
0,-4,-10
-4,-3,-7
-4,-4,-7
-6,-5,-8
-5,-6,-7
-7,-8,-4
