3,10,-2
-4,-2,-8
0,-4,-8
-6,-7,-5
-6,-6,-7
-2,-3,-9
-1,-4,-11
4,13,0
-4,-2,-5
-3,9,-6
-4,-3,-5
3,13,-1
5,12,-1
-1,-3,-11
-1,13,-3
4,13,1
-6,-8,-4
-6,-7,-6
-5,-7,-4
-7,-2,-4
0,-5,-10
1,-5,-10
1,-3,-10
-7,0,-4
-6,-1,-5
-2,-3,-10
-1,-3,-12
2,14,0
3,14,-2
2,12,-1
-2,-4,-11
4,13,-1
5,13,1
6,12,-2
2,11,1
3,10,-1
-3,8,0
-5,-2,-5
-2,9,1
-3,-1,-5
-4,-4,-6
9,-2,-5
-1,15,-1
-6,-5,-6
6,3,-9
-7,-8,-4
-6,3,-5
6,13,-3
-5,-4,-6
5,11,-5
9,-2,-6
-2,9,-9
1,-1,-11
-7,-6,-7
0,8,-11
5,3,-8
-1,10,-10
-6,-4,-5
-5,-3,-6
6,12,-3
7,11,-1
1,-6,-11
-6,-6,-6
1,13,1
-2,8,-8
-6,-2,-5
3,13,-2
-1,7,-11
-1,8,-10
-8,-7,-3
-7,-9,-5
-7,-8,-5
3,14,1
5,11,-6
-6,-8,-5
-7,-7,-5
1,-5,-7
0,0,-12
0,0,-11
2,-1,-10
5,14,2
4,14,-1
0,13,-3
-7,4,-6
-2,14,-2
-2,15,0
0,14,0
0,16,-1
6,14,-3
-6,-6,-8
8,-2,-6
10,-3,-7
0,-4,-12
-1,-5,-9
2,14,1
-7,-7,-3
-5,-6,-5
-3,-6,-5
