-2,8,-5
10,-4,-4
-9,-6,-3
10,-2,-5
-1,16,-5
0,17,-3
2,14,3
5,14,3
-1,18,-4
-9,-5,-4
-8,-5,-4
-2,15,-4
11,-6,-3
-1,17,-5
-1,17,-3
13,-3,-7
6,15,5
-6,-10,-3
-5,-11,-2
-4,-11,-2
11,-4,-3
-6,-10,1
-1,-5,-9
-1,13,2
6,11,-7
-2,-10,-6
-2,7,-10
-10,5,-8
-5,-10,-1
-1,17,-4
-9,-4,-5
5,-11,-8
6,-11,-8
-4,-7,-11
-3,-7,-12
-1,19,-4
-2,16,-6
0,-7,-7
7,16,1
-2,-11,-8
14,-4,-8
14,-4,-6
-9,-8,-5
-3,-11,-5
0,18,-5
11,-4,-8
7,-11,-8
4,16,-5
0,16,-5
12,1,-6
7,15,5
6,16,5
-3,-8,-7
1,14,-4
-7,-10,-4
11,-2,-9
-10,-7,-2
3,14,-6
2,12,0
10,-2,-6
-3,-6,-16
10,-3,-9
12,0,-6
7,-10,-3
-17,3,1
8,-9,-11
-6,-8,-10
1,-3,-14
-1,16,4
5,18,5
6,16,4
-4,-10,-9
-3,-9,-7
2,-3,-14
7,10,-8
4,-12,-6
-2,-7,-10
10,-11,-4
12,-4,-12
-9,-10,-3
6,-13,-10
-10,6,-9
0,-4,-15
-4,-10,-2
4,17,2
6,-12,-3
8,-11,-9
2,-4,-15
-8,-7,-7
1,-2,-15
-3,-11,-2
-2,17,-4
-4,-12,-4
-10,-6,-4
13,2,-5
13,4,-4
12,-2,-4
-4,-6,-17
0,17,-4
-10,-3,-6
7,16,5
6,-12,-11
-5,-12,-2
-4,-11,-1
14,-5,-6
15,-5,-5
-10,-6,-6
-3,16,-3
-2,18,-3
-1,18,-3
2,17,-3
11,-3,-3
6,17,5
3,15,-4
9,-13,-8
9,-11,-8
8,16,6
9,14,6
-5,-13,1
0,16,-7
4,17,3
5,15,8
-1,20,-4
-7,1,-14
-3,-5,-18
2,17,-4
7,13,5
-17,4,0
-5,-11,-5
8,-12,-7
9,-11,-7
4,18,6
-5,-9,-10
12,-3,-13
-12,9,4
-11,11,4
7,17,4
10,16,0
12,-4,-5
0,18,-6
5,15,4
-4,-10,-3
6,15,4
-7,-12,2
-7,-7,-1
4,18,-3
12,4,-4
-7,-14,-1
13,-4,-5
14,-7,-7
14,-3,-13
14,-3,-3
-4,18,-4
-1,1,-14
2,14,2
-2,-1,-12
-3,-9,-6
-2,-4,-13
-5,-11,-4
-9,5,-9
-8,-3,-8
-14,5,1
8,16,2
-4,-7,-8
-4,-12,-3
-5,-11,0
-2,-9,-11
-7,-6,-8
13,1,-7
3,-2,-14
6,-11,-3
3,16,5
10,-4,-2
5,17,3
13,-4,-6
10,-1,-9
-2,14,-3
12,-3,-10
13,3,-4
6,-11,-2
8,-11,-10
-8,-11,-4
-3,-8,-9
5,-10,-1
-18,6,-1
11,-7,-1
5,18,6
-2,17,-2
6,14,5
10,-1,-4
-3,-8,-5
-2,10,-11
-8,-9,-6
-2,-4,-17
10,5,2
-5,-9,-4
4,18,0
11,1,-6
0,12,0
-10,12,-2
10,3,2
13,-2,-14
-20,3,-1
-16,6,3
10,-12,-4
10,16,2
15,3,-3
-2,-9,-9
-8,-7,-9
15,-5,-6
-9,-2,-11
-1,13,-13
-4,-9,-10
-16,2,1
-2,5,16
-7,0,-13
-2,20,0
9,16,2
4,18,5
11,15,0
12,2,-2
7,-11,-4
4,7,14
4,9,15
-2,14,-12
7,-14,-9
7,-13,-10
4,18,4
-2,17,5
-19,6,0
14,-6,-7
14,-3,-10
-3,17,-5
-8,-1,-10
-3,19,-2
9,18,3
15,-2,-12
-18,5,0
-11,7,-10
-9,5,-10
5,16,8
14,-8,-11
-4,-14,2
14,-6,-4
16,-6,-5
6,-13,-5
-5,-7,-12
-3,18,-3
-3,5,16
7,17,7
8,-9,-2
8,16,8
12,-2,0
14,2,-4
16,2,-2
-17,1,2
-17,2,1
-2,19,-3
6,18,5
6,19,5
6,19,6
15,-3,-5
8,15,6
9,-11,-3
8,-8,-12
0,17,4
14,2,-8
-1,19,-3
-3,19,-3
10,17,1
-16,5,2
2,16,-5
-18,2,1
5,18,7
0,20,-6
13,-5,-6
15,-6,-6
-4,-13,-2
-3,-13,-3
-12,-2,-9
14,5,-3
5,-13,-12
0,20,-4
-11,7,-8
0,-3,-15
13,0,-5
9,-10,-9
5,-12,-6
9,16,6
-8,1,-15
-8,1,-14
-6,-1,-15
-6,1,-16
0,16,3
11,-10,-2
0,-11,-9
13,-7,-7
16,-3,-6
16,-3,-5
5,-11,-1
6,-10,0
13,2,-6
7,16,7
3,-3,-16
-7,-14,0
-6,-15,0
2,20,5
7,16,6
7,17,6
14,-4,-4
14,-3,-4
11,-2,-13
-8,2,-15
-7,3,-16
3,17,-4
13,-3,-2
10,4,3
1,16,5
11,13,-4
-5,-9,-12
4,19,6
0,16,5
-6,-11,1
-4,-14,-3
13,-4,-14
8,17,0
9,17,-1
7,18,1
-2,-6,-15
-3,-10,-7
11,-1,-6
6,-12,-9
12,-3,-2
-10,-9,0
4,14,-5
13,-5,-4
-7,-14,1
13,-3,-4
-3,22,-6
-3,-12,-7
-8,-13,0
7,15,7
-8,-11,-3
6,16,6
0,10,-12
6,17,1
6,-12,-4
11,5,-6
13,-7,-8
-7,-12,4
-10,-14,-1
10,-12,-10
-1,-8,-13
1,7,-14
3,12,-1
-8,-8,-1
-6,-8,-2
-4,-8,-8
4,16,5
8,11,-4
0,14,3
10,-5,-4
-8,-5,-8
2,-9,-11
0,14,-5
5,16,3
-2,11,-11
1,15,4
12,3,-3
3,-12,-7
2,9,14
-7,-10,-3
4,15,6
2,-9,-10
12,-5,-10
3,14,-5
0,11,-11
1,-4,-13
-1,-1,-14
-3,-3,-17
-10,5,-6
7,5,-12
0,6,-12
-18,4,-2
12,3,-2
4,-13,-5
-3,-10,-9
-1,11,-13
-3,-8,-10
0,1,-13
0,11,-12
-3,-9,-1
5,19,5
3,-2,-15
-2,-8,-9
3,13,4
0,-4,-19
-2,-4,-10
3,10,0
-2,-1,-13
-1,-4,-12
-6,-10,-6
12,-1,-4
-2,12,-12
7,14,-7
-1,9,16
14,1,-5
15,-4,-5
2,-4,-17
0,8,-15
12,-6,-12
-21,6,0
4,18,7
-3,-1,-14
-16,3,-4
6,4,-9
-9,15,5
1,19,-7
0,7,-9
10,-2,-9
10,5,4
1,-10,-13
2,-4,-16
6,4,-11
8,8,-11
-16,3,1
4,-10,-5
-8,-2,-10
6,6,-13
9,14,3
-16,5,5
5,13,-5
12,-8,-13
13,0,-1
-8,3,-12
3,-3,-17
7,-11,-13
-5,13,-13
3,17,5
8,3,-12
9,6,-14
4,17,7
0,-12,-5
-3,11,-14
-7,-13,-6
8,-14,-11
14,2,-6
6,12,16
6,14,15
7,13,15
-10,6,-10
13,-1,0
-2,15,12
-17,7,3
-6,-5,-18
-6,0,-13
-5,-6,-18
8,-10,-12
-2,7,17
1,6,-13
-8,16,4
13,-8,-14
-3,7,-13
11,7,-13
-5,19,-11
-20,6,-2
-6,-2,-20
6,7,13
7,9,15
-6,-1,-13
12,4,4
12,4,5
15,1,-2
3,20,7
5,20,5
15,-8,-7
-6,13,-14
15,-1,-12
16,-2,-11
-14,-1,-13
-14,0,-13
-12,1,-11
-9,2,-15
-8,0,-14
-8,2,-14
13,-5,-9
15,-4,-8
-1,-9,-17
-18,6,-2
5,6,14
-22,5,1
-2,-13,-4
-2,-13,-2
-10,-1,-12
9,-13,-7
-2,14,-11
-18,3,-1
-18,4,1
9,13,6
-7,-12,3
-1,6,18
4,-14,-7
-2,4,17
8,-11,-2
6,16,8
8,18,6
-1,19,5
-1,19,7
0,19,7
1,19,6
13,1,-6
-4,11,-14
-3,12,-15
14,5,-4
1,21,-5
7,-15,-12
8,-14,-12
8,-14,-10
11,4,-2
-18,5,1
14,3,-3
16,2,-4
-4,4,16
-3,4,16
-6,-7,-13
12,-14,-5
10,-12,-11
10,-12,-9
-9,-7,-9
-16,6,6
16,-6,-6
-17,6,3
15,-4,-7
4,17,-6
8,17,7
-9,17,4
-7,16,5
-7,17,3
-7,17,5
-16,7,2
-16,8,4
12,15,1
13,14,-1
-18,4,3
8,18,-1
-2,19,-6
10,-13,-9
2,-1,-15
10,-12,-6
5,19,6
-6,-12,4
-3,-15,-3
-3,-13,-2
14,-2,-15
14,-1,-13
6,-11,1
6,-9,-1
3,-13,-7
5,-13,-7
7,12,16
9,-11,-5
-12,-2,-8
13,3,-3
-10,-11,-4
14,1,-2
-12,8,-9
-2,8,15
3,18,-4
12,-1,-13
11,0,-10
13,0,-7
-4,20,-10
8,-14,-7
8,-11,-3
2,18,4
11,8,-13
12,8,-14
-3,-13,-5
11,18,1
-6,-13,-7
12,-3,-15
14,-5,-15
7,15,9
5,-13,-3
-17,2,0
-9,-13,-2
6,20,7
6,-15,-8
15,-2,-5
-2,20,-4
16,-7,-4
-9,2,-12
-9,4,-12
-7,3,-12
15,5,-3
2,17,6
3,17,7
8,-12,-12
9,9,-12
3,20,6
12,-9,-13
12,-7,-13
13,-8,-12
-7,-1,-19
-8,-11,3
-6,-12,2
14,-2,-3
-3,-2,-16
6,18,0
7,19,0
-8,-15,-1
-7,-15,-2
-7,-15,-1
-18,3,0
14,1,-7
-12,6,-11
-5,-13,0
-8,2,-17
14,-7,-12
-6,-6,-17
15,-7,-5
-2,20,-3
-2,20,-1
15,0,-1
16,0,-1
-4,7,-14
10,-14,-11
-20,6,-3
1,9,-16
-3,21,-1
-2,19,1
13,-4,-10
-5,-10,-10
3,-13,-4
15,3,-7
-8,-2,-14
4,-4,-15
2,20,-6
7,9,16
-5,-15,2
-4,-13,3
12,0,1
9,18,-1
5,-12,-3
0,-13,-9
1,-13,-9
-10,6,-11
-10,7,-10
-5,1,-15
10,-1,-14
5,13,15
6,13,14
6,15,16
16,-4,-7
17,-3,-7
5,-14,-13
13,-2,-13
12,-2,1
13,-3,0
7,4,-13
13,5,-3
-18,1,1
-18,1,2
9,2,3
11,4,2
-17,2,-5
5,-13,-8
12,-5,-3
12,-5,-4
-11,-8,-3
13,-5,-2
-3,18,-4
-8,-8,1
-1,16,2
7,-11,-10
5,15,7
13,-6,-2
-11,-6,-3
-1,19,-2
1,18,-3
11,-3,-4
4,13,-4
11,-12,-5
4,15,9
-9,-14,2
2,18,-4
-3,23,-5
12,-5,-1
-5,-13,-2
15,-8,-2
7,15,-7
4,17,-5
15,-8,-5
14,-6,-11
11,5,-7
-7,-13,-3
-11,-10,-4
-3,-11,-9
-10,-8,-1
-3,18,-6
-8,-9,0
1,15,6
5,-13,-6
-5,-13,-4
-1,11,-12
-18,4,2
-21,6,-1
0,18,5
11,-2,-15
9,15,7
6,20,3
10,-13,-3
-3,-13,-4
16,-9,-7
-2,-9,-14
15,3,-4
-13,-8,-4
4,18,-6
5,18,-6
-5,-3,-20
-5,12,-14
2,-2,-17
8,16,9
14,-2,0
-8,-1,-15
-2,-12,-10
14,-2,-13
6,-16,-9
0,19,4
