-9,-10,0
-8,-7,1
-10,-11,0
-8,-10,-1
-7,-6,-1
6,14,3
-10,-9,-3
-10,-8,-3
-9,-8,-3
-10,-10,-1
9,15,4
-10,-10,1
-9,-11,-1
-10,-5,-4
13,-4,-2
-3,15,-5
-6,-8,0
7,15,3
-3,20,-4
3,15,3
-12,-7,-1
-9,-11,0
-7,-11,-2
-12,-9,-2
-5,-8,0
-9,-12,-2
-7,-12,-3
-3,20,-3
-11,-8,-4
-9,-12,1
-10,-8,2
-11,-8,-2
-7,-14,2
-3,-11,-7
3,16,-4
4,15,-4
-9,-12,2
9,16,3
-10,-7,-4
-10,-6,-5
-6,-9,-1
-9,-10,-1
-5,-9,-1
5,-9,-7
7,16,4
-1,20,-5
-3,-11,-6
5,16,-5
-8,-12,-1
-4,-9,-3
10,0,-8
-3,-12,-6
-8,-12,2
7,-12,-11
8,-13,-8
-2,-8,-14
12,-4,0
12,-6,-1
12,-2,-3
-4,-11,-9
-3,2,-16
-2,2,-14
-11,-10,3
-10,-9,3
13,2,-8
-2,17,-5
-8,-13,2
4,16,8
-4,-12,-6
-2,-11,-10
-8,-13,-3
-3,21,-4
-3,21,-3
-1,17,3
-3,1,-16
11,-3,0
12,-4,-1
13,-5,0
-9,-12,3
-9,-10,2
8,16,3
-11,-9,0
-11,-11,-1
-4,2,-15
7,-14,-8
14,3,-9
6,-14,-7
-3,-10,-2
5,15,-5
-8,-12,-3
-12,-9,-5
-9,-13,0
-13,-8,-2
-2,0,-15
-10,-12,3
-12,-9,4
-10,-11,4
-5,-12,-1
6,17,-5
-11,-9,3
-11,-8,4
-9,-10,4
-9,-9,4
-5,-12,-8
-4,-12,-9
-3,-12,-9
-11,-12,1
-10,-11,1
-3,-9,-14
-1,-9,-15
-7,-12,1
-10,-4,-6
-9,-11,-2
8,14,5
9,14,5
10,15,5
-13,-7,-2
-3,16,-4
-11,-7,-4
11,0,-7
11,0,-8
-7,-12,0
-4,-9,-6
-1,16,-4
0,16,-6
14,-6,-5
-11,-9,-4
3,16,4
13,-5,-1
-4,-11,-6
-2,-10,-10
-11,-9,2
-4,-11,-5
-1,15,-2
-2,-7,-14
12,-7,-3
-2,16,-1
-3,-11,-3
-5,-1,-17
-5,-12,-3
1,18,-5
8,14,-8
-5,-14,-3
-2,2,-16
13,-7,-3
9,-11,-9
-2,1,-17
10,14,4
2,-4,-13
-7,2,-16
-6,0,-15
9,17,2
-4,-10,-1
-1,-10,-8
14,-5,-8
4,19,-4
-1,-4,-17
10,-9,-2
15,-7,-6
3,18,-2
4,19,4
12,4,-5
-13,-6,-3
-9,-13,-1
-2,-12,-7
-3,-13,-9
-5,-13,-5
16,-2,-12
-10,-14,2
-2,-10,-13
-5,-13,-3
12,-8,-8
-1,20,-7
-7,-15,-3
-8,-14,2
-6,-14,1
-8,-16,-2
-8,-15,-2
-7,-16,-3
-7,-14,-2
-6,-16,-4
-6,-16,-3
0,22,-5
2,22,-4
11,16,5
-6,-15,-3
6,-14,-9
-4,-12,-2
-2,-12,-2
2,19,-1
-3,20,-2
-4,-13,-1
-4,-13,1
11,-2,1
-2,2,-18
-13,-8,4
-12,-8,5
-10,-10,3
-8,-10,2
3,20,3
3,20,4
10,15,3
10,17,2
3,17,8
-12,-7,-3
-11,-11,1
-4,-13,-9
-9,-13,3
-9,-11,4
14,-8,-9
3,17,-5
-12,-9,-4
-7,2,-17
-7,2,-15
-6,2,-17
-6,3,-15
-2,22,-4
7,15,-8
11,15,3
11,15,4
-11,-10,-2
12,-6,0
-12,-8,-5
-11,-14,3
-9,-15,2
-12,-8,-1
9,18,2
-10,-10,-4
-9,-13,4
-2,20,-7
0,19,-7
-2,-1,-16
-1,-1,-17
-1,1,-17
-7,-1,-15
-5,-1,-16
-3,3,-15
-2,3,-16
13,-9,-9
13,2,-10
13,3,-8
-3,-12,-8
-10,-14,1
9,14,4
-12,-9,5
-11,-9,4
-10,-8,5
-12,-10,0
-11,-12,0
-10,-12,0
-12,-10,3
-14,-8,-3
-8,-13,-4
2,17,5
0,-10,-8
13,-1,-3
-1,-12,0
0,-12,-2
0,-12,0
-11,-13,-3
-11,-12,5
-11,-11,3
-11,-10,4
-10,-11,5
-9,-11,5
-4,-14,-6
12,-3,-1
4,-9,-6
-11,-6,-4
11,-9,-1
14,-7,-5
7,-12,-12
13,-4,-9
-13,-10,-3
8,16,4
6,18,-5
7,17,-6
17,-1,-12
17,-1,-11
-2,-8,-15
-14,-7,-4
-13,-5,-3
5,-15,-7
-3,-13,-10
-6,-13,-8
-12,-10,-5
-4,-11,-10
-4,20,-5
-9,-14,0
-2,-11,-1
-6,0,-16
-9,-11,2
8,16,5
1,17,-7
-14,-8,-2
-3,3,-14
-3,1,-15
-3,2,-17
-3,-11,-14
-3,-10,-13
-4,-9,-12
