1,-4,-8
0,-3,-9
-1,-4,-10
0,8,-4
3,-1,-5
0,-4,-9
-2,-4,-10
0,-3,-11
-5,7,-4
3,10,0
-6,-1,-4
-4,-5,-6
-2,10,-8
10,-2,-6
10,-1,-4
9,-3,-5
4,12,-5
-7,-6,-4
2,13,-2
0,-6,-9
-3,-8,-5
-2,-1,-13
2,12,1
0,-4,-13
11,0,-5
-1,-5,-8
-6,-6,-7
-1,-4,-11
4,13,0
2,12,-1
6,12,-3
2,-1,-10
0,8,-9
4,12,1
9,13,1
-6,-2,-7
-1,0,-12
-6,-9,-4
-5,-7,-5
2,13,-3
-6,-3,-5
-7,-7,-6
-1,14,-4
0,9,-9
11,-2,-8
-2,-1,-12
-3,9,-8
-7,-5,-7
2,-4,-9
2,-3,-12
-8,-8,-5
-2,-2,-13
10,0,-4
10,1,-6
-5,-8,-3
-2,-6,-9
-5,-8,-6
-2,15,-5
7,15,1
-3,-1,-13
2,12,2
-2,-5,-13
-1,-5,-13
-8,-7,-4
7,13,-3
-5,-6,-6
-1,14,3
-7,0,-4
-1,-3,-12
-5,-2,-5
7,11,-1
-7,-9,-5
-6,-8,-5
-3,-6,-5
0,-4,-10
5,-9,-8
-3,13,-4
-2,7,-10
5,-10,-9
0,7,-10
6,6,-9
2,-5,-12
-2,10,-11
-2,-2,-10
3,14,-1
2,10,1
-5,8,-10
0,7,-9
-1,6,-9
-4,1,-5
-7,3,-8
2,15,1
7,-9,-3
-8,-6,-4
6,7,-10
-3,-5,-16
8,14,1
-2,13,4
-2,14,3
6,-10,-2
7,-10,-4
-3,-9,-6
-2,-9,-4
-2,-8,-4
9,-6,-4
-1,-2,-13
9,1,-3
4,-11,-10
-9,-7,-4
2,-2,-13
3,-2,-13
6,-9,-8
-7,-5,-4
-3,-6,-13
-6,-2,-4
-16,4,0
-14,4,1
-9,-9,-4
-8,-9,-6
-3,-6,-16
-2,-6,-17
-2,-5,-15
-2,-4,-17
-7,-10,-6
-6,-10,-4
1,-5,-12
1,-4,-13
2,-6,-12
0,1,-11
-2,6,-10
-1,-5,-14
0,-5,-14
-3,9,-12
-5,-8,-5
-5,-8,-4
-3,14,-3
-3,-6,-10
-1,-7,-10
10,-3,-9
10,-2,-9
10,-1,-9
12,-3,-8
6,16,2
7,16,2
11,1,-4
12,-1,-6
12,0,-6
0,-2,-12
-4,0,-13
7,5,-8
10,2,-7
10,2,-6
2,15,0
-2,7,-9
-8,4,-8
-4,-7,-6
-1,-4,-12
-6,-5,-6
0,8,13
-7,-5,-3
-6,-6,-3
-7,-7,-4
0,-7,-9
7,16,3
2,15,2
