-3,-8,2
-3,-9,2
-5,-1,5
-4,-9,1
-3,-9,1
-3,-10,1
-3,-11,0
-2,-8,1
-4,-12,1
-4,-8,2
-2,-10,2
-2,-12,1
-4,-12,-1
-2,-13,1
-2,-14,2
-3,-7,3
-4,-10,1
-4,-11,2
-5,-10,2
-4,0,2
-2,-12,-1
-4,-13,-2
-4,-13,0
-6,-11,1
-1,-15,3
-3,-12,1
-5,-14,-1
-5,-13,1
-5,-11,2
-2,-12,2
-6,-9,3
-4,-9,2
-2,-15,3
-5,-13,2
-4,-14,0
-3,-12,-1
-3,-11,-2
-6,-12,2
-1,-12,3
-3,-12,-3
-4,-10,-3
-5,-13,0
-1,-11,4
-2,-12,-2
-2,-14,3
-2,-11,2
-4,-12,-2
-1,-14,3
-3,-10,2
-4,-14,1
-6,-15,-2
-5,-14,-2
-3,-11,2
-5,-10,4
-3,-14,1
-3,-15,2
-4,-10,3
-1,-11,5
0,-11,5
-5,-12,3
-3,-13,3
-1,-11,0
-5,-11,3
-4,-13,2
-2,-11,0
-7,-16,-1
-6,-14,-1
-2,-15,2
0,-12,6
-5,-13,-3
-4,-15,0
-1,-9,1
-6,-8,4
-2,-16,2
-5,-14,1
-6,-13,1
-2,-8,2
